split,case,image,mask
val,cju5jx7jzf7c90871c2i9aiov,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5jx7jzf7c90871c2i9aiov.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5jx7jzf7c90871c2i9aiov.png
val,cju30ov1oah920801mi8thuyg,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju30ov1oah920801mi8thuyg.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju30ov1oah920801mi8thuyg.png
val,cju7ez7r22qbc08015xfoz2wb,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7ez7r22qbc08015xfoz2wb.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7ez7r22qbc08015xfoz2wb.png
val,1,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/1.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/1.png
val,cju3u1c8tfyqx08503iedc3mx,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3u1c8tfyqx08503iedc3mx.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3u1c8tfyqx08503iedc3mx.png
val,cju5yclrymlgj0818k426ud6z,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5yclrymlgj0818k426ud6z.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5yclrymlgj0818k426ud6z.png
val,cju85je7vlht70817c9jcjwi4,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju85je7vlht70817c9jcjwi4.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju85je7vlht70817c9jcjwi4.png
val,47,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/47.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/47.png
val,542,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/542.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/542.png
val,cju8amfdtqi4x09871tygrgqe,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8amfdtqi4x09871tygrgqe.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8amfdtqi4x09871tygrgqe.png
val,396,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/396.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/396.png
val,cju6vvxsev9y30987kespucdg,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6vvxsev9y30987kespucdg.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6vvxsev9y30987kespucdg.png
val,527,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/527.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/527.png
val,cju7atnm31if40817pqclnjer,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7atnm31if40817pqclnjer.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7atnm31if40817pqclnjer.png
val,180,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/180.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/180.png
val,cju30ftgja7170855xl9bkdm0,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju30ftgja7170855xl9bkdm0.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju30ftgja7170855xl9bkdm0.png
val,cju2sggy13na70855tbeoqgha,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2sggy13na70855tbeoqgha.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2sggy13na70855tbeoqgha.png
val,194,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/194.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/194.png
val,cju77j66ez52p08019xygi0co,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju77j66ez52p08019xygi0co.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju77j66ez52p08019xygi0co.png
val,cju885ikhnmkn09878s2lqtuh,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju885ikhnmkn09878s2lqtuh.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju885ikhnmkn09878s2lqtuh.png
val,cju6x4t13vyw60755gtcf9ndu,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6x4t13vyw60755gtcf9ndu.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6x4t13vyw60755gtcf9ndu.png
val,cju45lbgznahl08180xz1h7u6,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju45lbgznahl08180xz1h7u6.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju45lbgznahl08180xz1h7u6.png
val,cju3xwpgviwlx0871rwm15q7v,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3xwpgviwlx0871rwm15q7v.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3xwpgviwlx0871rwm15q7v.png
val,cju2m71z2ywwv080131bcrsd3,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2m71z2ywwv080131bcrsd3.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2m71z2ywwv080131bcrsd3.png
val,200,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/200.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/200.png
val,cju784jpdzeae0987q5ypq883,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju784jpdzeae0987q5ypq883.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju784jpdzeae0987q5ypq883.png
val,cju35a77vdj4n08556jj2lgmc,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju35a77vdj4n08556jj2lgmc.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju35a77vdj4n08556jj2lgmc.png
val,cju7ehljc2or70871261br8ai,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7ehljc2or70871261br8ai.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7ehljc2or70871261br8ai.png
val,494,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/494.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/494.png
val,cju7d4jk723eu0817bqz2n39m,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7d4jk723eu0817bqz2n39m.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7d4jk723eu0817bqz2n39m.png
val,cju43eigtm6ev0801mv0m96t1,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju43eigtm6ev0801mv0m96t1.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju43eigtm6ev0801mv0m96t1.png
val,cju1euant5l960878iqj5vvto,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1euant5l960878iqj5vvto.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1euant5l960878iqj5vvto.png
val,451,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/451.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/451.png
val,505,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/505.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/505.png
val,cju35i2e63uxr0835h7zgkg9k,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju35i2e63uxr0835h7zgkg9k.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju35i2e63uxr0835h7zgkg9k.png
val,cju88fpm4o0tl0871w1i6a4ds,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju88fpm4o0tl0871w1i6a4ds.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju88fpm4o0tl0871w1i6a4ds.png
val,cju33w4sdcivk0855x879zht7,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju33w4sdcivk0855x879zht7.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju33w4sdcivk0855x879zht7.png
val,cju8a3nhbpwnb0850d37fo2na,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8a3nhbpwnb0850d37fo2na.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8a3nhbpwnb0850d37fo2na.png
val,cju88evxanv9r08176zkeovec,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju88evxanv9r08176zkeovec.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju88evxanv9r08176zkeovec.png
val,600,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/600.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/600.png
val,513,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/513.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/513.png
val,cju2u73dj53oz0878486k8k4b,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2u73dj53oz0878486k8k4b.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2u73dj53oz0878486k8k4b.png
val,cju8a2itsq4dv0755ntlovpxe,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8a2itsq4dv0755ntlovpxe.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8a2itsq4dv0755ntlovpxe.png
val,cju7b5afm1nfw0801xqm8bf8q,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7b5afm1nfw0801xqm8bf8q.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7b5afm1nfw0801xqm8bf8q.png
val,cju2lejzcy4pc0878c9rlonot,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2lejzcy4pc0878c9rlonot.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2lejzcy4pc0878c9rlonot.png
val,cju3xuj20ivgp0818mij8bjrd,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3xuj20ivgp0818mij8bjrd.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3xuj20ivgp0818mij8bjrd.png
val,cju43o6n7m9nk087191ijwqq9,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju43o6n7m9nk087191ijwqq9.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju43o6n7m9nk087191ijwqq9.png
val,cju33jon3ygbj0993pu22a4k6,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju33jon3ygbj0993pu22a4k6.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju33jon3ygbj0993pu22a4k6.png
val,268,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/268.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/268.png
val,364,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/364.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/364.png
val,cju2qz06823a40878ojcz9ccx,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2qz06823a40878ojcz9ccx.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2qz06823a40878ojcz9ccx.png
val,cju2xlcqxy9c60988vjacdznb,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2xlcqxy9c60988vjacdznb.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2xlcqxy9c60988vjacdznb.png
val,96,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/96.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/96.png
val,55,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/55.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/55.png
val,278,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/278.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/278.png
val,cju30nyxe0gfb0835p256yoju,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju30nyxe0gfb0835p256yoju.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju30nyxe0gfb0835p256yoju.png
val,cju2wzu8wxtgu09880ku9x1pg,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2wzu8wxtgu09880ku9x1pg.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2wzu8wxtgu09880ku9x1pg.png
val,cju7cp6dw244p0818gncdol4m,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7cp6dw244p0818gncdol4m.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7cp6dw244p0818gncdol4m.png
val,2,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/2.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/2.png
val,cju323ypb1fbb0988gx5rzudb,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju323ypb1fbb0988gx5rzudb.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju323ypb1fbb0988gx5rzudb.png
val,cju6uzxk0v83p0801rcwnexdu,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6uzxk0v83p0801rcwnexdu.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6uzxk0v83p0801rcwnexdu.png
val,cju1fr4etsmrr09933u4t4aql,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1fr4etsmrr09933u4t4aql.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1fr4etsmrr09933u4t4aql.png
val,15,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/15.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/15.png
val,418,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/418.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/418.png
val,cju88rl5eo94l0850kf5wtrm1,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju88rl5eo94l0850kf5wtrm1.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju88rl5eo94l0850kf5wtrm1.png
val,cju8doa16u5gh0818w1ywda3q,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8doa16u5gh0818w1ywda3q.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8doa16u5gh0818w1ywda3q.png
val,220,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/220.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/220.png
val,169,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/169.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/169.png
val,79,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/79.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/79.png
val,cju7d7aut2a2p0818z4uxc6cd,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7d7aut2a2p0818z4uxc6cd.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7d7aut2a2p0818z4uxc6cd.png
val,174,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/174.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/174.png
val,370,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/370.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/370.png
val,334,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/334.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/334.png
val,495,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/495.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/495.png
val,cju17hw9hr9c5098800fu4u8e,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju17hw9hr9c5098800fu4u8e.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju17hw9hr9c5098800fu4u8e.png
val,193,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/193.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/193.png
val,cju1dhfok4mhe0878jlgrag0h,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1dhfok4mhe0878jlgrag0h.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1dhfok4mhe0878jlgrag0h.png
val,56,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/56.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/56.png
val,cjyzul1qggwwj07216mhiv5sy,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cjyzul1qggwwj07216mhiv5sy.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cjyzul1qggwwj07216mhiv5sy.png
val,cju428k5fldt108177s6g6f45,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju428k5fldt108177s6g6f45.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju428k5fldt108177s6g6f45.png
val,cju2i03ptvkiu0799xbbd4det,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2i03ptvkiu0799xbbd4det.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2i03ptvkiu0799xbbd4det.png
val,cju6vucxvvlda0755j7msqnya,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6vucxvvlda0755j7msqnya.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6vucxvvlda0755j7msqnya.png
val,270,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/270.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/270.png
val,515,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/515.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/515.png
val,114,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/114.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/114.png
val,cju2ysg748ru80878sp6j0gm0,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2ysg748ru80878sp6j0gm0.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2ysg748ru80878sp6j0gm0.png
val,cju5fu081d8gc0818l3yylujk,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5fu081d8gc0818l3yylujk.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5fu081d8gc0818l3yylujk.png
val,cju88trl3ogi208716qvti51b,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju88trl3ogi208716qvti51b.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju88trl3ogi208716qvti51b.png
val,cju7dda8w2br20818zhsuz8s7,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7dda8w2br20818zhsuz8s7.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7dda8w2br20818zhsuz8s7.png
val,cju43h43am1dy08176gwfhmnt,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju43h43am1dy08176gwfhmnt.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju43h43am1dy08176gwfhmnt.png
val,157,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/157.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/157.png
val,273,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/273.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/273.png
val,cju15jr8jz8sb0855ukmkswkz,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju15jr8jz8sb0855ukmkswkz.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju15jr8jz8sb0855ukmkswkz.png
val,124,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/124.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/124.png
val,cju5wtdu4m0im0871mix0yvc0,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5wtdu4m0im0871mix0yvc0.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5wtdu4m0im0871mix0yvc0.png
val,cju3v72v5h1qz0818fggilwtq,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3v72v5h1qz0818fggilwtq.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3v72v5h1qz0818fggilwtq.png
val,368,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/368.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/368.png
val,cju772304yw5t0818vbw8kkjf,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju772304yw5t0818vbw8kkjf.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju772304yw5t0818vbw8kkjf.png
val,cju2xf8e5y2wm08359vcgk09b,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2xf8e5y2wm08359vcgk09b.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2xf8e5y2wm08359vcgk09b.png
val,cju76l27oyrw907551ri2a7fl,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju76l27oyrw907551ri2a7fl.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju76l27oyrw907551ri2a7fl.png
val,274,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/274.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/274.png
val,cju3x2s11ibzi0817kk284k0j,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3x2s11ibzi0817kk284k0j.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3x2s11ibzi0817kk284k0j.png
val,cju2zpw4q9vzr0801p0lysjdl,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2zpw4q9vzr0801p0lysjdl.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2zpw4q9vzr0801p0lysjdl.png
val,314,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/314.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/314.png
val,563,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/563.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/563.png
val,462,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/462.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/462.png
val,cju5xneamme2p0801qdf7fdwv,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5xneamme2p0801qdf7fdwv.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5xneamme2p0801qdf7fdwv.png
val,cju2hugv9vget0799hhk7ksvg,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2hugv9vget0799hhk7ksvg.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2hugv9vget0799hhk7ksvg.png
val,cju32jcdabepz0878d0cznmfe,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju32jcdabepz0878d0cznmfe.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju32jcdabepz0878d0cznmfe.png
val,471,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/471.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/471.png
val,cju3y21quj0ir0818kgjagr15,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3y21quj0ir0818kgjagr15.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3y21quj0ir0818kgjagr15.png
val,426,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/426.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/426.png
val,cju3yht87j83m08507yk1u1fg,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3yht87j83m08507yk1u1fg.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3yht87j83m08507yk1u1fg.png
val,cju1c0qb4tzi308355wtsnp0y,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1c0qb4tzi308355wtsnp0y.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1c0qb4tzi308355wtsnp0y.png
val,361,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/361.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/361.png
val,cju2spdagu1l50835da1f46fr,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2spdagu1l50835da1f46fr.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2spdagu1l50835da1f46fr.png
val,cju7dz5yy2i7z0801ausi7rna,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7dz5yy2i7z0801ausi7rna.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7dz5yy2i7z0801ausi7rna.png
val,cju8apjewqrk00801k5d71gky,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8apjewqrk00801k5d71gky.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8apjewqrk00801k5d71gky.png
val,cju8adb60qbiu080188mxpf8d,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8adb60qbiu080188mxpf8d.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8adb60qbiu080188mxpf8d.png
val,cju8bh8surexp0987o5pzklk1,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8bh8surexp0987o5pzklk1.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8bh8surexp0987o5pzklk1.png
val,cju773hsyyosz0817pk1e7sjq,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju773hsyyosz0817pk1e7sjq.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju773hsyyosz0817pk1e7sjq.png
val,63,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/63.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/63.png
val,230,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/230.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/230.png
val,547,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/547.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/547.png
val,62,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/62.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/62.png
val,cju1f79yhsb5w0993txub59ol,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1f79yhsb5w0993txub59ol.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1f79yhsb5w0993txub59ol.png
val,cju893jmdompz0817xn3g1w4h,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju893jmdompz0817xn3g1w4h.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju893jmdompz0817xn3g1w4h.png
val,cju77g99iyxc00817zqi2ppor,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju77g99iyxc00817zqi2ppor.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju77g99iyxc00817zqi2ppor.png
val,cju1f5x1164xv08555654c24r,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1f5x1164xv08555654c24r.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1f5x1164xv08555654c24r.png
